t,x,y,z,vx,vy,vz,ax,ay,az,jx,jy,jz,sx,sy,sz,qw,qx,qy,qz,wx,wy,wz,f1,f2,f3,f4
0.02099900587,1.50000057,-1.999997643,1.250000025,0.0001069641427,0.0004435184675,4.611882139e-06,0.01488585967,0.06205418184,0.0006416168039,1.343405863,5.663808846,0.05786553218,53.57991496,235.1985517,2.302414045,0.9999947077,-0.003163641676,0.0007589097887,0,-0.5774511555,0.1369662242,-4.921305428e-06,0.08060497613,0.08201302487,0.07582569633,0.07441393318
0.02199895854,1.500000685,-1.999997167,1.25000003,0.0001225298264,0.0005084404108,5.282780562e-06,0.01625583184,0.06783478505,0.0007006238338,1.396510908,5.897419972,0.06014726446,52.63621704,232.0488427,2.261311717,0.9999936766,-0.003458316453,0.0008287460577,0,-0.6012567537,0.1423776252,-5.902317773e-06,0.08057668071,0.0819595058,0.07585584468,0.07446877207
0.0229989112,1.500000816,-1.999996624,1.250000035,0.0001394918103,0.0005792589541,6.013817141e-06,0.01767843574,0.07384741664,0.0007618919839,1.44867534,6.1278906,0.06238803172,51.69859728,228.9172511,2.220480019,0.9999925069,-0.003764812465,0.0009012636904,0,-0.6247402435,0.1476926769,-7.020519078e-06,0.08054860315,0.0819063335,0.07588592116,0.07452336377
0.02399886386,1.500000964,-1.999996007,1.250000042,0.0001579022546,0.0006562045476,6.807232454e-06,0.01915273386,0.08008894532,0.0008253804262,1.499905229,6.355238825,0.06458810423,50.76703981,225.8037323,2.179918234,0.999991188,-0.004082969024,0.0009764146444,0,-0.647903331,0.1529119669,-8.28754928e-06,0.08052074593,0.08185350897,0.07591593014,0.07457771258
0.02499881652,1.500001132,-1.999995309,1.250000049,0.0001778123847,0.0007395045195,7.665226388e-06,0.02067779471,0.08655625785,0.0008910486028,1.550206628,6.579482695,0.06674775153,49.84152877,222.7082415,2.139625646,0.9999897087,-0.004412626281,0.001054151169,0,-0.6707477122,0.1580360805,-9.7154227e-06,0.08049311159,0.08180103331,0.07594587604,0.07463182288
0.02599876918,1.500001321,-1.999994525,1.250000057,0.0001992724979,0.0008293830941,8.589958408e-06,0.02225269287,0.09324625904,0.0009588562248,1.599585577,6.800640216,0.06886724244,48.92204832,219.630734,2.099601538,0.999988058,-0.004753625227,0.001134425802,0,-0.693275073,0.1630655999,-1.131651668e-05,0.08046570277,0.08174890774,0.07597576332,0.07468569907
0.02699872184,1.500001531,-1.999993648,1.250000066,0.0002223319688,0.0009260614093,9.583547827e-06,0.02387650896,0.1001558717,0.001028763272,1.648048098,7.018729348,0.07094684507,48.00858259,216.5711649,2.059845195,0.9999862245,-0.005105807681,0.001217191372,0,-0.7154870899,0.1680011051,-1.310356034e-05,0.08043852213,0.08169713356,0.07600559647,0.07473934563
0.0279986745,1.500001766,-1.999992671,1.250000076,0.0002470392559,0.001029757535,1.064807407e-05,0.02554832958,0.1072820364,0.001100729991,1.695600197,7.233768006,0.07298682682,47.10111573,213.5294897,2.0203559,0.9999841967,-0.005469016293,0.001302400992,0,-0.7373854298,0.1728431732,-1.508962336e-05,0.08041157241,0.08164571216,0.07603538001,0.07479276706
0.02899862716,1.500002026,-1.999991587,1.250000087,0.0002734419073,0.001140686492,1.178557695e-05,0.02726724735,0.114621712,0.001174716898,1.742247864,7.44577406,0.07498745436,46.19963189,210.5056636,1.981132938,0.9999819629,-0.00584309453,0.001390008063,0,-0.75897175,0.1775923791,-1.728810496e-05,0.0803848564,0.08159464504,0.0760651185,0.07484596789
0.02999857982,1.500002313,-1.999990387,1.2500001,0.0003015865667,0.001259060266,1.299805694e-05,0.02903236088,0.1221718747,0.001250684772,1.787997075,7.654765337,0.07694899365,45.30411521,207.4996418,1.942175592,0.9999795114,-0.006227886679,0.001479966269,0,-0.7802476987,0.182249295,-1.971272285e-05,0.08035837695,0.08154393376,0.07609481647,0.07489895267
0.03099853248,1.50000263,-1.999989066,1.250000113,0.0003315189796,0.001385087831,1.428747539e-05,0.03084277473,0.129929519,0.001328594659,1.832853789,7.860759618,0.07887170995,44.41454983,204.5113796,1.903483146,0.9999768301,-0.006623237837,0.001572229577,0,-0.8012149154,0.1868144907,-2.237750237e-05,0.08033213694,0.08149358001,0.07612447849,0.07495172596
0.03199848514,1.500002977,-1.999987615,1.250000128,0.0003632839989,0.001518975163,1.565575487e-05,0.03269759942,0.1378916567,0.001408407872,1.876823948,8.063774638,0.08075586778,43.5309199,201.5408322,1.865054884,0.9999739073,-0.007028993906,0.001666752236,0,-0.8218750305,0.1912885339,-2.529676561e-05,0.08030613933,0.08144358552,0.07615410913,0.07500429234
0.0329984378,1.500003357,-1.999986025,1.250000145,0.000396925591,0.00166092526,1.710477939e-05,0.0345959514,0.1460553176,0.001490085985,1.91991348,8.26382809,0.08260173096,42.65320956,198.5879551,1.82689009,0.9999707306,-0.007445001593,0.001763488776,0,-0.8422296662,0.1956719899,-2.848512074e-05,0.08028038707,0.08139395213,0.07618371295,0.07505665637
0.03399839046,1.500003771,-1.99998429,1.250000163,0.000432486842,0.001811138157,1.863639464e-05,0.03653695305,0.1544175492,0.001573590837,1.962128297,8.460937621,0.08440956258,41.78140296,195.6527033,1.788988048,0.999967288,-0.007871108402,0.001862394007,0,-0.8622804362,0.1999654217,-3.195745131e-05,0.08025488319,0.08134468174,0.07621329448,0.0751088226
0.03499834312,1.500004222,-1.999982401,1.250000182,0.0004700099631,0.001969810947,2.025240833e-05,0.03851973263,0.1629754164,0.001658884529,2.003474293,8.655120833,0.08617962502,40.91548424,192.7350322,1.751348042,0.9999635673,-0.008307162628,0.001963423015,0,-0.8820289465,0.2041693903,-3.57289057e-05,0.08022963075,0.08129577634,0.07624285825,0.07516079558
0.03599829579,1.500004712,-1.999980348,1.250000203,0.000509536297,0.002137137796,2.195459035e-05,0.04054342432,0.1717260019,0.001745929425,2.043957349,8.846395283,0.08791217995,40.05543755,189.834897,1.713969355,0.9999595563,-0.008753013357,0.002066531164,0,-0.9014767953,0.2082844548,-3.981488664e-05,0.08020463283,0.081247238,0.07627240878,0.07521257984
0.03699824845,1.500005242,-1.999978124,1.250000226,0.0005511063232,0.002313309961,2.374467312e-05,0.04260716813,0.1806664057,0.001834688151,2.083583328,9.034778484,0.08960748831,39.20124703,186.9522531,1.676851272,0.9999552426,-0.00920851046,0.002171674097,0,-0.9206255734,0.2123111722,-4.423104082e-05,0.08017989253,0.08119906883,0.07630195053,0.07526417987
0.03799820111,1.500005815,-1.999975718,1.250000251,0.0005947596646,0.002498515811,2.562435182e-05,0.04471010997,0.1897937455,0.00192512359,2.122358078,9.220287904,0.09126581035,38.35289683,184.0870556,1.639993076,0.999950614,-0.009673504589,0.002278807728,0,-0.9394768647,0.2162500975,-4.899324854e-05,0.08015541301,0.08115127103,0.07633148795,0.07531560012
0.03899815377,1.500006432,-1.999973124,1.250000277,0.0006405350926,0.002692940837,2.759528462e-05,0.04685140156,0.1991051565,0.002017198889,2.160287432,9.402940966,0.09288740558,37.51037108,181.2392599,1.603394052,0.9999456581,-0.01014784717,0.002387888246,0,-0.9580322461,0.2201017841,-5.411761351e-05,0.08013119742,0.08110384687,0.07636102546,0.07536684503
0.03999810643,1.500007096,-1.99997033,1.250000306,0.0006884705336,0.002896767677,2.9659093e-05,0.04903020046,0.2085977909,0.002110877451,2.197377205,9.582755049,0.0944725328,36.67365394,178.4088212,1.567053482,0.9999403628,-0.01063139042,0.002498872116,0,-0.9762932881,0.2238667836,-5.962045269e-05,0.08010724893,0.08105679865,0.07639056741,0.07541791897
0.04099805909,1.50000781,-1.999967327,1.250000337,0.0007386030743,0.003110176131,3.181736195e-05,0.05124567001,0.2182688188,0.00220612294,2.233633198,9.759747487,0.09602145009,35.84272955,175.5956948,1.530970652,0.9999347158,-0.01112398729,0.002611716072,0,-0.9942615553,0.227545646,-6.551828622e-05,0.08008357076,0.08101012877,0.07642011813,0.07546882629
0.04199801175,1.500008574,-1.999964106,1.250000369,0.0007909689678,0.003333343174,3.407164027e-05,0.05349697939,0.2281154271,0.002302899277,2.269061196,9.933935569,0.09753441482,35.01758205,172.799836,1.495144845,0.9999287049,-0.01162549154,0.002726377121,0,-1.011938606,0.2311389198,-7.18278274e-05,0.08006016611,0.08096383964,0.07644968188,0.07551957126
0.04299796441,1.500009392,-1.999960658,1.250000405,0.0008456036391,0.003566442979,3.642344079e-05,0.05578330351,0.2381348204,0.002401170638,2.303666967,10.10533654,0.09901168365,34.19819559,170.0211999,1.459575345,0.9999223179,-0.01213575768,0.002842812541,0,-1.029325994,0.2346471518,-7.856597286e-05,0.08003703819,0.08091793376,0.07647926288,0.07557015812
0.04399791707,1.500010266,-1.99995697,1.250000442,0.0009025416912,0.003809646934,3.887424066e-05,0.05810382307,0.2483242202,0.002500901457,2.337456264,10.2739676,0.1004535125,33.38455432,167.259742,1.424261435,0.9999155428,-0.01265464096,0.002960979879,0,-1.046425266,0.2380708878,-8.574979266e-05,0.08001419023,0.08087241364,0.07650886528,0.07562059102
0.04499786973,1.500011198,-1.999953035,1.250000483,0.0009618169107,0.004063123654,4.142548161e-05,0.0604577245,0.2586808653,0.002602056424,2.370434825,10.4398459,0.1018601566,32.57664237,164.5154174,1.389202401,0.9999083675,-0.01318199742,0.003080836951,0,-1.063237967,0.2414106719,-9.33965206e-05,0.07999162546,0.08082728188,0.07653849318,0.07567087408
0.04599782239,1.500012191,-1.999948841,1.250000525,0.001023462274,0.004327039004,4.407857016e-05,0.06284419996,0.2692020117,0.002704600483,2.402608369,10.60298855,0.1032318705,31.77444389,161.7881815,1.354397524,0.9999007802,-0.01371768385,0.003202341844,0,-1.079765634,0.2446670472,-0.0001015235445,0.07996934711,0.08078254107,0.07656815061,0.07572101134
0.04699777505,1.500013246,-1.999944378,1.250000571,0.001087509951,0.004601556112,4.683487791e-05,0.06526244734,0.2798849324,0.002808498833,2.433982603,10.76341262,0.1045689079,30.97794303,159.0779895,1.31984609,0.9998927689,-0.01426155777,0.003325452911,0,-1.096009803,0.2478405557,-0.0001101483968,0.07994735841,0.08073819388,0.07659784152,0.07577100675
0.04799772771,1.500014366,-1.999939635,1.250000619,0.001153991314,0.004886835389,4.969574181e-05,0.0677116702,0.2907269174,0.002913716925,2.464563216,10.92113514,0.105871522,30.18712392,156.3847966,1.285547383,0.9998843221,-0.0148134775,0.003450128773,0,-1.111972003,0.2509317382,-0.0001192887448,0.07992566257,0.080694243,0.07662756982,0.07582086421
0.04899768037,1.500015555,-1.999934601,1.25000067,0.001222936941,0.005183034542,5.266246435e-05,0.07019107779,0.3017252739,0.003020220463,2.494355881,11.07617306,0.107139965,29.40197073,153.7085581,1.251500686,0.999875428,-0.01537330206,0.003576328318,0,-1.127653763,0.2539411347,-0.0001289623814,0.07990426281,0.08065069114,0.0766573393,0.07587058754
0.04999763304,1.500016813,-1.999929266,1.250000724,0.001294376623,0.005490308598,5.57363139e-05,0.07269988505,0.3128773257,0.003127975405,2.523366257,11.22854334,0.1083744886,28.62246758,151.0492294,1.217705283,0.9998660752,-0.01594089126,0.003704010701,0,-1.143056607,0.2568692842,-0.0001391872159,0.07988316233,0.08060754105,0.07668715372,0.07592018048
0.0509975857,1.500018144,-1.999923617,1.250000782,0.001368339368,0.005808809914,5.891852486e-05,0.07523731253,0.3241804139,0.003236947958,2.551599985,11.37826284,0.1095753438,27.84859863,148.4067656,1.184160458,0.9998562523,-0.01651610564,0.003833135342,0,-1.158182055,0.2597167248,-0.0001499812645,0.07986236431,0.08056479551,0.07671701673,0.07596964669
0.05199753836,1.50001955,-1.999917645,1.250000842,0.001444853407,0.006138688195,6.221029801e-05,0.07780258644,0.3356318962,0.003347104579,2.57906269,11.52534842,0.1107427807,27.08034801,145.781122,1.150865495,0.9998459482,-0.01709880648,0.003963661928,0,-1.173031627,0.2624839941,-0.0001613626413,0.07984187192,0.08052245729,0.0767469319,0.07601898973
0.05299749102,1.500021034,-1.999911337,1.250000906,0.0015239462,0.006480090516,6.561280069e-05,0.0803949386,0.3472291472,0.003458411978,2.605759984,11.66981687,0.1118770488,26.31769988,143.172254,1.117819677,0.9998351518,-0.01768885581,0.004095550412,0,-1.18760684,0.2651716289,-0.0001733495494,0.07982168832,0.08048052923,0.07677690272,0.0760682131
0.05399744368,1.500022599,-1.999904681,1.250000973,0.001605644444,0.006833161332,6.912716709e-05,0.08301360644,0.3589695583,0.003570837112,2.63169746,11.81168495,0.112978397,25.56063838,140.5801167,1.08502229,0.9998238522,-0.01828611642,0.00422876101,0,-1.201909208,0.2677801654,-0.0001859602716,0.07980181662,0.08043901413,0.07680693262,0.07611732021
0.05499739634,1.500024246,-1.999897667,1.250001044,0.001689974072,0.0071980425,7.275449846e-05,0.08565783296,0.3708505376,0.003684347185,2.656880698,11.95096936,0.1140470733,24.80914765,138.0046655,1.052472616,0.9998120388,-0.01889045184,0.004363254206,0,-1.215940245,0.2703101394,-0.0001992131615,0.07978225993,0.08039791483,0.07683702489,0.07616631435
0.055997349,1.50002598,-1.999890282,1.250001119,0.001776960268,0.007574873291,7.649586341e-05,0.08832686674,0.3828695099,0.003798909653,2.681315258,12.08768676,0.1150833249,24.06321183,135.4458556,1.020169939,0.9997997008,-0.01950172632,0.004498990745,0,-1.229701463,0.2727620861,-0.0002131266352,0.07976302131,0.08035723418,0.07686718276,0.07621519876
0.05699730166,1.500027801,-1.999882514,1.250001197,0.001866627463,0.007963790412,8.03522981e-05,0.09101996191,0.3950239166,0.003914492214,2.705006689,12.22185378,0.1160873986,23.32281508,132.9036422,0.9881135443,0.9997868281,-0.02011980487,0.00463593164,0,-1.243194373,0.2751365405,-0.0002277191619,0.07974410381,0.08031697502,0.07689740938,0.07626397657
0.05799725432,1.500029714,-1.999874351,1.25000128,0.001958999348,0.008364928019,8.432480655e-05,0.09373637815,0.4073112157,0.004031062816,2.727960521,12.35348698,0.1170595403,22.58794153,130.3779807,0.9563027145,0.9997734104,-0.02074455327,0.004774038167,0,-1.256420486,0.2774340372,-0.000243009256,0.07972551044,0.0802771402,0.07692770778,0.0763126508
0.05899720698,1.50003172,-1.999865781,1.250001366,0.002054098873,0.008778417734,8.84143608e-05,0.09647538066,0.4197288819,0.00414858965,2.750182269,12.4826029,0.1179999951,21.85857533,127.8688263,0.9247367339,0.9997594377,-0.02137583799,0.004913271866,0,-1.269381313,0.2796551106,-0.0002590154678,0.07970724416,0.08023773256,0.07695808091,0.0763612244
0.05999715964,1.500033822,-1.999856791,1.250001457,0.00215194826,0.009204388661,9.262190127e-05,0.09923624013,0.4322744061,0.004267041153,2.771677433,12.60921802,0.1189090076,21.13470063,125.3761343,0.8934148864,0.9997449004,-0.02201352628,0.005053594543,0,-1.282078364,0.2818002948,-0.0002757563757,0.0796893079,0.08019875495,0.07698853162,0.07640970022
0.0609971123,1.500036024,-1.999847369,1.250001551,0.002252569002,0.009642967405,9.694833688e-05,0.1020182327,0.444945296,0.004386386008,2.792451495,12.73334877,0.1197868215,20.41630156,122.89986,0.8623364558,0.9997297888,-0.02265748613,0.005194968267,0,-1.29451315,0.2838701241,-0.0002932505777,0.07967170456,0.08016021019,0.07701906267,0.07645808101
0.06199706496,1.500038328,-1.999837502,1.25000165,0.002355981871,0.01009427809,0.0001013945454,0.1048206402,0.4577390755,0.004506593137,2.812509923,12.85501156,0.1206336798,19.70336228,120.4399586,0.8315007261,0.9997140937,-0.02330758626,0.005337355372,0,-1.306687182,0.2858651323,-0.0003115166829,0.07965443698,0.08012210109,0.07704967669,0.07650636942
0.06299701762,1.500040737,-1.999827177,1.250001754,0.002462206925,0.01055844236,0.0001059613736,0.1076427496,0.4706532849,0.004627631709,2.831858168,12.97422273,0.1214498248,18.99586693,117.9963853,0.8009069812,0.9996978058,-0.02396369616,0.005480718457,0,-1.318601972,0.2877858537,-0.0003305733035,0.07963750797,0.08008443047,0.07708037626,0.07655456801
0.06399697028,1.500043253,-1.999816381,1.250001862,0.00257126351,0.01103557942,0.0001106496376,0.1104838535,0.4836854808,0.004749471131,2.850501667,13.09099858,0.1222354983,18.29379965,115.5690955,0.7705545049,0.9996809165,-0.02462568604,0.005625020383,0,-1.330259033,0.2896328223,-0.000350439047,0.07962092027,0.08004720111,0.07711116382,0.07660267923
0.06499692295,1.50004588,-1.999805102,1.250001975,0.002683170269,0.01152580604,0.000115460123,0.11334325,0.4968332363,0.004872081056,2.86844584,13.20535539,0.1229909411,17.59714459,113.1580444,0.7404425811,0.9996634169,-0.02529342686,0.005770224279,0,-1.34165988,0.2914065723,-0.0003711325078,0.07960467658,0.08001041576,0.07714204172,0.07665070545
0.06599687561,1.500048621,-1.999793326,1.250002093,0.002797945144,0.01202923657,0.0001203935852,0.1162202423,0.5100941404,0.004995431373,2.885696089,13.31730936,0.1237163933,16.90588589,110.7631874,0.7105704938,0.9996452987,-0.02596679035,0.005916293537,0,-1.352806029,0.293107638,-0.0003926722598,0.07958877956,0.07997407717,0.07717301222,0.07669864893
0.06699682827,1.500051477,-1.999781041,1.250002216,0.002915605384,0.01254598295,0.0001254507496,0.1191141394,0.5234657986,0.005119492213,2.902257804,13.42687666,0.1244120945,16.22000769,108.3844795,0.6809375268,0.9996265538,-0.02664564897,0.006063191815,0,-1.363698997,0.2947365541,-0.0004150768482,0.0795732318,0.07993818803,0.07720407746,0.07674651183
0.06799678093,1.500054452,-1.999768231,1.250002344,0.003036167551,0.01307615473,0.0001306323119,0.1220242554,0.5369458324,0.005244233945,2.918136357,13.53407342,0.1250782834,15.53949415,106.0218763,0.6515429641,0.9996071743,-0.02732987593,0.006210883035,0,-1.374340305,0.2962938554,-0.0004383647821,0.07955803584,0.07990275104,0.07723523949,0.07679429622
0.06899673359,1.50005755,-1.999754885,1.250002478,0.003159647521,0.01361985911,0.0001359389382,0.1249499099,0.5505318793,0.005369627179,2.933337104,13.63891573,0.125715198,14.8643294,103.6753328,0.6223860894,0.9995871524,-0.0280193452,0.006359331385,0,-1.384731475,0.2977800768,-0.0004625545272,0.07954319414,0.07986776883,0.07726650026,0.07684200407
0.06999668625,1.500060772,-1.999740988,1.250002616,0.003286060495,0.01417720092,0.0001413712653,0.1278904278,0.5642215931,0.00549564276,2.947865386,13.74141961,0.1263230756,14.19449759,101.3448043,0.5934661868,0.9995664808,-0.0287139315,0.006508501319,0,-1.394874031,0.2991957539,-0.0004876644977,0.07952870913,0.07983324401,0.07729786159,0.07688963724
0.07099663891,1.500064123,-1.999726527,1.25000276,0.003415420999,0.01474828265,0.0001469299012,0.1308451392,0.5780126434,0.005622251771,2.961726528,13.84160106,0.1269021529,13.52998286,99.03024621,0.56478254,0.9995451524,-0.02941351031,0.006658357556,0,-1.4047695,0.3005414225,-0.0005137130496,0.07951458316,0.07979917915,0.07732932522,0.0769371975
0.07199659157,1.500067604,-1.999711488,1.25000291,0.003547742894,0.01533320449,0.0001526154248,0.1338133798,0.5919027159,0.00574942553,2.974925838,13.93947603,0.1274526657,12.87076937,96.73161371,0.5363344331,0.9995231603,-0.03011795786,0.006808865083,0,-1.414419413,0.3018176186,-0.000540718473,0.07950081852,0.07976557677,0.07736089279,0.07698468654
0.07299654423,1.500071219,-1.999695858,1.250003066,0.003683039379,0.01593206428,0.0001584283866,0.1367944904,0.6058895122,0.005877135593,2.98746861,14.03506043,0.1279748493,12.21684124,94.44886207,0.5081211499,0.9995004979,-0.03082715115,0.006959989153,0,-1.423825303,0.3030248789,-0.0005686989855,0.07948741742,0.07973243936,0.07739256582,0.07703210592
0.07399649689,1.500074971,-1.999679621,1.250003227,0.003821322996,0.01654495762,0.0001643693089,0.1397878171,0.6199707497,0.006005353748,2.99936012,14.12837009,0.1284689379,11.56818264,92.18194657,0.4801419742,0.9994771589,-0.03154096793,0.007111695283,0,-1.432988705,0.3041637403,-0.0005976727247,0.07947438202,0.07969976933,0.07742434574,0.07707945713
